episode,episode_reward,game_score,max_tile,episode_length,epsilon,loss
3056,1327.12,1352,128,217,0.03,10.788267
3057,1639.04,1312,128,134,0.03,11.235189
3058,1535.44,1672,128,309,0.03,15.897261
3059,-416.8,1424,128,695,0.03,18.393188
3060,518.44,732,64,204,0.03,10.273714
3061,1091.64,860,64,102,0.03,15.048952
3062,1455.2,1632,128,330,0.03,14.33829
3063,1424.68,1160,128,141,0.03,13.334526
3064,1731.68,1384,128,141,0.03,12.119177
3065,736.6,664,64,117,0.03,14.318272
3066,662.32,1492,128,467,0.03,13.199981
3067,1293.44,1776,128,386,0.03,18.704027
3068,277.52,664,64,233,0.03,11.424508
3069,1619.32,1688,128,293,0.03,13.006199
3070,783.64,600,64,84,0.03,11.419649
3071,1224.48,1504,128,301,0.03,16.90299
3072,1579.88,1232,128,134,0.03,15.18203
3073,257.0,500,64,168,0.03,11.396201
3074,2180.12,2872,256,619,0.03,12.477524
3075,1550.76,2308,256,544,0.03,10.391898
3076,1208.92,1376,128,276,0.03,10.500309
3077,1619.48,1328,128,149,0.03,13.32778
3078,1298.44,1072,128,136,0.03,13.26153
3079,2956.04,2328,256,205,0.03,11.457451
3080,1523.92,1464,128,226,0.03,16.480339
3081,756.24,576,64,79,0.03,10.786062
3082,705.04,544,64,76,0.03,14.448215
3083,2001.64,2988,256,727,0.03,17.746334
3084,1919.36,1628,128,178,0.03,14.209878
3085,1487.88,1356,128,196,0.03,17.660814
3086,3205.8,2880,256,384,0.03,13.772322
3087,2299.44,2796,256,574,0.03,11.903755
3088,1181.52,1148,64,187,0.03,26.12266
3089,1713.08,1812,128,312,0.03,17.870867
3090,447.48,368,32,68,0.03,14.809322
3091,1313.36,1156,128,177,0.03,10.451315
3092,1514.64,1360,128,183,0.03,16.634487
3093,1583.4,1384,128,176,0.03,12.143106
3094,1526.28,1420,128,219,0.03,16.05714
3095,1979.64,2828,256,627,0.03,11.980838
3096,-119.6,388,32,219,0.03,16.421034
3097,1160.96,1032,128,150,0.03,18.32925
3098,893.2,728,64,110,0.03,14.796068
3099,2306.88,2064,256,236,0.03,13.343284
3100,981.92,852,64,121,0.03,17.293356
3101,1294.88,1316,128,225,0.03,17.94459
3102,1946.56,1556,128,176,0.03,12.738095
3103,2310.28,3504,256,845,0.03,11.967558
3104,75.4,508,64,219,0.03,19.714462
3105,1375.64,1076,128,119,0.03,18.489256
3106,1750.56,1400,128,149,0.03,15.726175
3107,1312.4,2380,256,621,0.03,14.717361
3108,543.24,1412,128,471,0.03,11.901849
3109,1787.28,1380,128,146,0.03,11.86906
3110,1150.44,1380,128,285,0.03,16.904375
3111,1087.28,1328,128,286,0.03,12.508204
3112,536.84,424,32,71,0.03,22.264732
3113,1505.4,1412,128,218,0.03,11.098272
3114,3002.88,2512,256,275,0.03,13.249998
3115,1762.2,1408,128,149,0.03,15.740969
3116,1524.56,1356,128,200,0.03,16.885847
3117,2181.12,2388,256,426,0.03,13.144003
3118,818.72,664,64,95,0.03,14.333901
3119,947.64,752,64,94,0.03,15.482954
3120,238.12,816,64,303,0.03,11.862857
3121,810.48,1136,128,271,0.03,11.290835
3122,1935.08,2656,256,610,0.03,13.450946
3123,2671.28,2444,256,333,0.03,12.389612
3124,617.68,716,64,167,0.03,15.782787
3125,1271.88,996,128,108,0.03,13.865389
3126,-759.44,700,64,499,0.03,15.487478
3127,1761.56,1376,128,147,0.03,19.050938
3128,955.44,1504,128,383,0.03,12.335104
3129,716.72,584,64,76,0.03,22.729282
3130,2134.76,2500,256,465,0.03,12.651417
3131,1546.36,1364,128,180,0.03,13.626141
3132,-591.84,956,64,559,0.03,11.835693
3133,1154.36,1096,128,180,0.03,15.915113
3134,1225.56,1044,128,136,0.03,13.590021
3135,2598.64,2196,256,241,0.03,13.625835
3136,1761.88,1928,256,311,0.03,11.190623
3137,2493.2,2392,256,335,0.03,12.331136
3138,624.12,612,64,123,0.03,10.747447
3139,1631.56,1328,128,134,0.03,11.169931
3140,1162.84,932,64,115,0.03,10.835499
3141,1396.0,1120,128,118,0.03,14.466646
3142,756.64,584,64,81,0.03,8.796478
3143,1522.12,1216,128,128,0.03,15.188198
3144,2058.32,1688,128,174,0.03,16.971375
3145,805.48,1544,128,438,0.03,13.084108
3146,2205.08,1736,128,178,0.03,12.599542
3147,1479.52,1424,128,237,0.03,15.964797
3148,392.72,1144,128,376,0.03,18.316597
3149,1816.56,1460,128,154,0.03,14.276291
3150,-343.88,1512,128,720,0.03,18.971777
3151,1136.2,924,64,105,0.03,7.842443
3152,946.2,1448,128,366,0.03,11.583279
3153,1262.72,1668,128,385,0.03,17.903961
3154,859.96,684,64,90,0.03,15.432096
3155,439.52,1292,128,419,0.03,9.889017
3156,1651.08,1404,128,177,0.03,14.467999
3157,1967.88,2100,128,371,0.03,12.713423
3158,3286.56,3168,256,509,0.03,10.012293
3159,2132.36,2152,256,310,0.03,10.263495
3160,1637.44,1436,128,185,0.03,16.409292
3161,1044.12,1200,128,249,0.03,12.764751
3162,873.12,688,64,90,0.03,14.301212
3163,529.2,736,64,200,0.03,9.950432
3164,1218.72,1352,128,271,0.03,14.806591
3165,904.08,1156,128,233,0.03,16.94627
3166,1578.96,1352,128,172,0.03,14.315384
3167,315.2,640,64,214,0.03,15.220503
3168,1200.88,1328,128,259,0.03,13.941299
3169,1808.4,1632,128,220,0.03,13.838667
3170,806.48,1136,128,273,0.03,14.986773
3171,2605.36,2952,256,572,0.03,14.357845
3172,806.32,928,128,185,0.03,13.780072
3173,2381.56,2440,256,371,0.03,14.773506
3174,1380.64,1332,128,203,0.03,13.523345
3175,1764.32,1420,128,153,0.03,8.288893
3176,1184.4,1268,128,221,0.03,16.799423
3177,1362.76,1316,128,206,0.03,14.129536
3178,908.72,1524,128,425,0.03,12.55928
3179,-777.76,1180,128,694,0.03,18.628254
3180,1397.24,1588,128,300,0.03,10.646324
3181,2805.56,2692,256,387,0.03,19.335634
3182,-187.36,292,32,197,0.03,12.557971
3183,-55.88,684,64,322,0.03,13.389038
3184,1921.96,1548,128,172,0.03,12.981586
3185,1777.84,1580,128,213,0.03,14.179238
3186,1081.12,1080,128,189,0.03,21.70887
3187,1817.96,1448,128,156,0.03,15.87565
3188,1050.84,840,64,102,0.03,11.868488
3189,631.2,1396,128,424,0.03,11.958282
3190,867.64,1508,128,428,0.03,14.308813
3191,58.88,1212,128,506,0.03,16.113335
3192,1835.8,1532,128,177,0.03,12.59852
3193,1481.08,1224,128,145,0.03,10.298362
3194,915.8,1320,128,332,0.03,8.719089
3195,697.16,1036,128,258,0.03,10.373296
3196,285.56,756,64,262,0.03,17.016556
3197,433.52,1356,128,460,0.03,12.651361
3198,1734.8,1368,128,143,0.03,15.737241
3199,1415.24,1420,128,246,0.03,16.021374
3200,893.28,908,64,160,0.03,10.809353
3201,3181.96,2780,256,342,0.03,13.860219
3202,2119.2,1704,128,174,0.03,14.334156
3203,1658.12,1492,128,211,0.03,16.687962
3204,1810.76,1552,128,198,0.03,12.8679
3205,3524.0,3092,256,421,0.03,14.082848
3206,1336.92,1308,128,209,0.03,15.460949
3207,1170.2,1020,64,147,0.03,14.176263
3208,1520.36,1404,128,207,0.03,15.809293
3209,1158.24,1440,128,313,0.03,14.520966
3210,1847.16,1652,128,209,0.03,17.181015
3211,755.32,608,64,83,0.03,13.746884
3212,773.4,976,128,216,0.03,10.86632
3213,892.16,1004,128,201,0.03,11.45851
3214,627.84,1364,128,417,0.03,17.829634
3215,1813.4,1500,128,177,0.03,14.97788
3216,1030.32,840,64,100,0.03,12.151554
3217,841.88,648,64,91,0.03,15.229011
3218,787.08,844,64,168,0.03,11.796375
3219,3082.08,2388,256,216,0.03,13.80533
3220,2473.04,2272,256,282,0.03,17.852068
3221,1565.44,1332,128,161,0.03,12.651024
3222,751.48,580,64,79,0.03,9.158628
3223,3010.16,2392,256,245,0.03,15.65562
3224,774.92,668,64,114,0.03,11.964883
3225,2530.32,3156,256,682,0.03,13.386419
3226,1746.2,1428,128,158,0.03,14.251677
3227,1229.6,1232,128,189,0.03,14.537161
3228,1489.56,1168,128,126,0.03,14.105586
3229,1506.44,1324,128,171,0.03,16.054718
3230,759.84,580,64,80,0.03,9.254397
3231,1364.56,1332,128,209,0.03,13.666163
3232,755.24,1352,128,380,0.03,13.688888
3233,769.32,588,64,83,0.03,16.356251
3234,426.76,1384,128,450,0.03,15.656218
3235,1698.64,1416,128,160,0.03,11.967935
3236,1023.36,1364,128,310,0.03,11.840653
3237,1347.32,1876,128,412,0.03,7.931079
3238,1479.04,1316,128,185,0.03,17.569784
3239,3230.36,2556,256,255,0.03,10.649809
3240,950.04,820,64,116,0.03,14.538684
3241,815.44,664,64,95,0.03,14.60092
3242,2570.92,3248,256,724,0.03,15.653984
3243,866.08,684,64,90,0.03,13.35955
3244,856.64,796,64,143,0.03,17.612028
3245,775.08,628,64,88,0.03,14.3681
3246,1983.64,1552,128,155,0.03,13.954444
3247,1320.48,1356,128,231,0.03,11.980772
3248,1075.4,1800,128,461,0.03,19.959433
3249,824.8,700,64,111,0.03,18.003693
3250,1326.28,1352,128,227,0.03,16.550695
3251,703.88,1556,128,501,0.03,12.514505
3252,699.04,1292,128,360,0.03,15.609043
3253,1431.28,1472,128,268,0.03,13.894955
3254,2683.96,2364,256,287,0.03,13.966473
3255,1741.72,1404,128,153,0.03,16.567347
3256,1736.6,2444,256,593,0.03,13.162162
3257,1892.76,1640,128,182,0.03,14.298388
3258,785.84,644,64,86,0.03,19.17474
3259,2269.04,2380,256,374,0.03,11.175596
3260,597.0,452,64,66,0.03,15.146218
3261,3088.84,2864,256,419,0.03,10.219389
3262,540.88,740,64,194,0.03,13.100941
3263,2100.92,2308,128,406,0.03,14.064316
3264,2155.6,2268,256,384,0.03,10.369337
3265,944.64,1320,128,300,0.03,19.04834
3266,323.96,776,64,264,0.03,9.568466
3267,958.76,760,64,93,0.03,14.636
3268,2511.24,2248,256,294,0.03,16.576267
3269,681.04,548,64,77,0.03,11.694991
3270,2273.92,2308,256,329,0.03,13.426609
3271,1644.44,1556,128,250,0.03,21.785473
3272,742.24,648,64,107,0.03,14.735263
3273,1063.76,1472,128,351,0.03,15.707097
3274,1552.24,1384,128,190,0.03,14.718119
3275,-263.04,640,64,349,0.03,13.30419
3276,1948.72,2188,128,389,0.03,15.653002
3277,3901.12,3224,256,352,0.03,18.786259
3278,1765.04,1444,128,176,0.03,12.224483
3279,1240.2,996,128,105,0.03,11.512468
3280,2333.48,2240,256,317,0.03,16.88409
3281,1112.88,2340,256,667,0.03,12.402645
3282,1111.28,3076,256,944,0.03,20.222675
3283,947.24,776,64,108,0.03,13.551727
3284,471.44,1908,256,619,0.03,12.227303
3285,2776.68,2316,256,259,0.03,12.664043
3286,499.4,552,64,126,0.03,14.852845
3287,1613.36,2024,256,395,0.03,21.289631
3288,724.48,1780,128,544,0.03,19.49622
3289,2103.6,1656,128,171,0.03,14.790592
3290,1299.48,1516,128,307,0.03,12.159029
3291,2536.76,2204,128,267,0.03,13.120354
3292,1567.32,1264,128,127,0.03,16.938858
3293,708.88,1216,128,331,0.03,13.855764
3294,834.16,1376,128,369,0.03,14.567797
3295,751.04,640,64,101,0.03,20.172153
3296,1202.0,1292,128,243,0.03,11.78112
3297,408.32,308,32,56,0.03,12.018907
3298,1414.96,1320,128,197,0.03,14.574871
3299,347.56,676,64,207,0.03,13.539591
3300,1526.92,1676,128,324,0.03,22.853401
3301,809.2,1988,128,599,0.03,14.488415
3302,1188.08,1200,128,200,0.03,14.602711
3303,847.64,740,64,120,0.03,12.84719
3304,1592.24,1260,128,127,0.03,13.180928
3305,1449.0,2044,128,474,0.03,15.072886
3306,1352.52,1144,128,140,0.03,12.944958
3307,1696.8,1464,128,198,0.03,10.527273
3308,779.08,696,64,119,0.03,10.302118
3309,616.96,1048,64,287,0.03,13.789669
3310,1255.6,1328,128,237,0.03,17.766218
3311,1773.4,2648,256,638,0.03,12.284726
3312,1295.72,1420,128,279,0.03,18.724543
3313,2902.36,2736,256,391,0.03,9.069967
3314,1686.04,1624,128,238,0.03,15.564764
3315,639.56,972,64,259,0.03,18.265429
3316,1550.36,1332,128,155,0.03,18.472818
3317,1414.88,1348,128,214,0.03,12.849546
3318,-72.76,1608,128,684,0.03,15.244418
3319,801.12,620,64,85,0.03,13.121767
3320,1167.04,1664,128,412,0.03,16.881191
3321,3557.84,3084,256,358,0.03,13.977441
3322,2174.36,2132,256,326,0.03,13.172404
3323,1767.04,1380,128,143,0.03,9.973411
3324,1651.96,1320,128,148,0.03,13.695845
3325,957.36,788,64,114,0.03,15.644919
3326,1368.56,1328,128,222,0.03,19.167284
3327,2097.36,2064,128,300,0.03,11.259024
3328,750.68,592,64,79,0.03,15.801848
3329,857.6,1476,128,395,0.03,15.188772
3330,669.12,1024,64,273,0.03,16.821568
3331,923.6,2316,256,696,0.03,15.284848
3332,3318.68,2628,256,247,0.03,18.109781
3333,1575.52,1336,128,166,0.03,18.839432
3334,3481.88,3056,256,380,0.03,14.458551
3335,1156.72,1924,128,514,0.03,14.596143
3336,1531.0,1396,128,213,0.03,15.649568
3337,882.04,812,64,132,0.03,11.905258
3338,2084.4,1664,128,180,0.03,15.319143
3339,628.84,680,64,150,0.03,12.798983
3340,1007.4,2456,256,739,0.03,10.147995
3341,858.88,3076,256,1041,0.03,16.094627
3342,64.96,728,64,313,0.03,23.1814
3343,1741.72,1500,128,191,0.03,20.874393
3344,-206.76,1492,128,655,0.03,14.722277
3345,1507.76,1396,128,206,0.03,15.256522
3346,827.64,664,64,89,0.03,15.922658
3347,2110.08,1684,128,181,0.03,16.760614
3348,1970.56,2140,256,354,0.03,17.085218
3349,2875.44,2616,256,348,0.03,12.073338
3350,2222.68,1768,128,168,0.03,8.967537
3351,1322.84,1064,128,117,0.03,11.7777
3352,1639.48,1320,128,134,0.03,13.069839
3353,1667.48,1636,128,269,0.03,13.468201
3354,726.6,844,64,195,0.03,17.87435
3355,398.24,1248,128,420,0.03,19.117884
3356,2091.08,1728,128,163,0.03,18.586006
3357,1802.84,1428,128,147,0.03,18.150379
3358,1481.88,1412,128,226,0.03,15.51544
3359,336.72,788,64,268,0.03,17.483223
3360,-135.64,444,32,239,0.03,10.518409
3361,871.2,712,64,109,0.03,14.277639
3362,843.44,1236,128,299,0.03,13.018709
3363,1072.72,1336,128,288,0.03,12.863421
3364,1327.16,1484,128,296,0.03,11.046324
3365,571.24,456,32,78,0.03,16.756456
3366,3046.44,2920,256,452,0.03,14.346224
3367,904.8,1328,128,327,0.03,16.632282
3368,669.32,624,64,114,0.03,14.21405
3369,1960.76,1872,128,274,0.03,17.961523
3370,1030.08,1288,128,289,0.03,9.902436
3371,2865.04,2908,256,458,0.03,13.475084
3372,2186.44,2592,256,499,0.03,15.889877
3373,1218.28,1128,128,163,0.03,12.410818
3374,2887.8,2964,256,456,0.03,13.540296
3375,833.16,1084,128,253,0.03,12.767991
3376,-395.52,1236,128,623,0.03,13.69174
3377,763.04,592,64,83,0.03,16.523945
3378,1175.4,1824,128,426,0.03,12.982891
3379,923.68,1332,128,307,0.03,17.273645
3380,1319.64,1272,128,194,0.03,14.977989
3381,3801.88,4844,512,1027,0.03,14.984838
3382,887.28,692,64,91,0.03,12.139691
3383,1889.28,2448,256,512,0.03,13.693102
3384,1318.48,1392,128,257,0.03,14.958849
3385,1593.96,1596,128,272,0.03,13.99464
3386,796.08,2808,256,958,0.03,14.255931
3387,1615.88,1368,128,169,0.03,22.319902
3388,1472.96,2744,256,725,0.03,15.070222
3389,763.56,1088,128,264,0.03,17.451508
3390,1424.92,1380,128,223,0.03,12.126514
3391,1390.6,1208,128,162,0.03,15.404318
3392,5350.76,4528,512,459,0.03,12.006762
3393,1478.76,1200,128,143,0.03,20.034851
3394,282.56,1404,128,520,0.03,16.618431
3395,2269.6,2056,256,226,0.03,12.075806
3396,359.28,784,64,256,0.03,13.055202
3397,387.04,296,32,54,0.03,17.606813
3398,-855.52,980,64,619,0.03,16.853878
3399,923.2,1080,128,231,0.03,10.760293
3400,461.12,1284,128,407,0.03,16.465572
3401,-180.56,1224,128,551,0.03,18.851917
3402,1035.28,872,64,125,0.03,12.375895
3403,1670.52,1624,128,262,0.03,11.924324
3404,3290.08,3128,256,460,0.03,13.999262
3405,1540.24,1320,128,167,0.03,13.608872
3406,2097.84,2424,256,468,0.03,10.197468
3407,1181.8,1428,128,305,0.03,18.619295
3408,2490.28,2484,256,367,0.03,12.765365
3409,1299.52,1032,128,113,0.03,12.470177
3410,2878.12,2440,256,282,0.03,11.175147
3411,939.96,1644,128,443,0.03,13.649809
3412,2181.44,2072,256,305,0.03,14.078041
3413,450.04,348,32,61,0.03,21.226961
3414,1569.76,1456,128,215,0.03,14.16191
3415,1671.76,1312,128,134,0.03,13.908489
3416,5900.2,5840,512,1018,0.03,14.88964
3417,2072.08,2384,256,455,0.03,15.575037
3418,3121.08,2364,256,204,0.03,14.358657
3419,2647.48,2240,256,254,0.03,8.364367
3420,3110.0,3240,256,567,0.03,12.623763
3421,467.92,1340,128,442,0.03,11.161673
3422,1908.68,1780,128,275,0.03,7.44822
3423,1641.0,1300,128,137,0.03,9.518936
3424,1280.56,1564,128,326,0.03,15.963087
3425,1081.0,864,64,103,0.03,15.295826
3426,1276.24,1412,128,261,0.03,14.309811
3427,640.16,628,64,119,0.03,16.769871
3428,1872.64,2128,256,392,0.03,16.020512
3429,177.04,1500,128,580,0.03,11.471436
3430,1705.8,1340,128,142,0.03,19.622238
3431,3110.72,2476,256,231,0.03,25.532688
3432,1963.44,1576,128,169,0.03,13.697424
3433,779.4,1452,128,422,0.03,13.971926
3434,683.92,908,64,220,0.03,15.549824
3435,2535.28,2000,256,164,0.03,17.067324
3436,1601.08,1808,128,330,0.03,16.400299
3437,1313.16,1028,128,112,0.03,15.832439
3438,771.44,648,64,105,0.03,14.172604
3439,2471.8,3120,256,691,0.03,8.698758
3440,2371.4,2176,128,288,0.03,12.563318
3441,1007.32,2516,256,777,0.03,13.660845
3442,1275.92,1124,128,160,0.03,19.199078
3443,1722.04,2332,256,513,0.03,11.190685
3444,1969.28,1580,128,160,0.03,16.522678
3445,494.44,1312,128,419,0.03,15.34116
3446,1527.72,1308,128,164,0.03,13.798045
3447,677.16,552,64,90,0.03,11.585244
3448,1829.48,1452,128,157,0.03,17.687834
3449,1475.96,1308,128,180,0.03,12.41708
3450,1401.84,2164,256,517,0.03,14.853894
3451,883.8,744,64,101,0.03,12.466314
3452,658.64,1340,128,408,0.03,12.217408
3453,2848.8,3156,256,604,0.03,9.676989
3454,1446.08,1424,128,237,0.03,9.9597
3455,1066.72,980,128,144,0.03,10.721329
3456,1872.36,2160,256,400,0.03,16.076859
3457,408.48,708,64,217,0.03,13.856537
3458,1677.52,1568,128,242,0.03,19.059006
3459,3229.28,2832,256,365,0.03,14.561004
3460,1369.16,1152,128,139,0.03,9.843374
3461,1950.08,1552,128,159,0.03,17.92477
3462,962.64,1176,128,263,0.03,16.051777
3463,825.12,964,64,206,0.03,19.805578
3464,3225.04,3176,256,505,0.03,14.777668
3465,1192.28,1080,128,149,0.03,14.498314
3466,3224.36,2636,256,264,0.03,16.877825
3467,1079.56,876,64,105,0.03,16.473736
3468,697.44,772,64,175,0.03,21.455517
3469,1468.6,1428,128,238,0.03,13.581398
3470,3002.08,2308,256,196,0.03,12.681256
3471,1238.28,1448,128,298,0.03,11.623554
3472,262.52,576,64,202,0.03,16.984379
3473,1874.24,1776,128,271,0.03,13.202246
3474,1532.04,1428,128,221,0.03,11.591874
3475,1657.8,1452,128,200,0.03,14.489977
3476,2511.12,3080,256,647,0.03,21.802914
3477,2678.16,2604,256,399,0.03,13.512182
3478,2122.4,2548,256,500,0.03,16.754614
3479,1707.24,1432,128,185,0.03,12.088954
3480,689.52,608,64,107,0.03,9.343723
3481,970.72,1476,128,384,0.03,20.671644
3482,2105.84,2320,256,409,0.03,16.30957
3483,3016.6,2772,256,376,0.03,13.919581
3484,3093.8,3104,256,492,0.03,11.664841
3485,2502.96,2192,256,225,0.03,16.498062
3486,1304.32,1192,128,177,0.03,10.941717
3487,292.16,1028,128,366,0.03,15.289787
3488,790.56,700,64,117,0.03,12.826086
3489,2888.72,2256,256,200,0.03,11.804934
3490,1099.04,1136,128,211,0.03,12.78614
3491,1627.92,1352,128,159,0.03,17.533699
3492,3163.48,2428,256,208,0.03,18.723763
3493,337.52,440,32,119,0.03,13.752613
3494,2303.6,2160,256,299,0.03,14.710135
3495,1955.04,1620,128,170,0.03,13.895676
3496,1660.68,1392,128,169,0.03,12.696608
3497,1725.72,1332,128,138,0.03,8.861564
3498,1066.96,1104,128,212,0.03,12.107256
3499,1004.8,1388,128,328,0.03,16.754955
3500,1400.48,2144,128,524,0.03,10.211958
3501,1343.92,1448,128,264,0.03,13.354348
3502,1092.8,1596,128,371,0.03,11.701525
3503,1585.92,1256,128,132,0.03,10.342386
3504,1716.68,1364,128,144,0.03,17.49091
3505,3228.72,3084,256,432,0.03,17.500591
3506,1293.2,1296,128,211,0.03,13.264906
3507,152.56,604,64,235,0.03,14.308783
3508,667.16,700,64,150,0.03,11.897034
3509,2385.2,2060,128,249,0.03,16.053497
3510,1875.64,2804,256,692,0.03,17.148903
3511,3549.4,3092,256,409,0.03,9.295304
3512,1021.96,1576,128,409,0.03,14.497532
3513,3010.84,2432,256,242,0.03,7.895599
3514,884.52,688,64,90,0.03,14.058233
3515,1201.72,1008,128,130,0.03,11.106492
3516,1215.28,1028,128,119,0.03,15.344817
3517,811.64,1492,128,401,0.03,12.9832
3518,548.68,584,64,132,0.03,11.072978
3519,1261.92,1540,128,332,0.03,18.275234
3520,749.72,712,64,130,0.03,12.996525
3521,1097.64,1044,128,157,0.03,13.278644
3522,729.44,568,64,78,0.03,16.657541
3523,1662.12,1360,128,152,0.03,12.953672
3524,1119.08,892,128,96,0.03,12.097099
3525,659.2,1092,128,309,0.03,10.975807
3526,1679.12,1332,128,136,0.03,11.256038
3527,1625.32,1352,128,167,0.03,17.240356
3528,1413.76,1108,128,127,0.03,17.620169
3529,1316.28,1344,128,227,0.03,17.076136
3530,1341.64,1520,128,295,0.03,10.732103
3531,1111.8,1032,64,168,0.03,14.457807
3532,764.04,588,64,82,0.03,15.296037
3533,4546.0,4584,512,655,0.03,10.65792
3534,1898.32,1568,128,190,0.03,15.071056
3535,3334.24,2856,256,324,0.03,13.843397
3536,109.28,644,64,271,0.03,13.729423
3537,2459.4,2248,256,301,0.03,15.957625
3538,1682.4,1320,128,137,0.03,17.451523
3539,1588.16,1280,128,136,0.03,12.946986
3540,2949.32,2272,256,187,0.03,14.507069
3541,151.24,1076,128,422,0.03,15.618635
3542,815.2,1424,128,392,0.03,15.817954
3543,717.64,564,64,76,0.03,14.890859
3544,1700.48,2424,256,556,0.03,12.842022
3545,2524.72,2044,256,175,0.03,16.844467
3546,1333.24,1080,128,113,0.03,14.81842
3547,1618.36,1256,128,125,0.03,15.176409
3548,1689.48,2396,256,554,0.03,16.863827
3549,1600.4,1356,128,162,0.03,8.81074
3550,1538.84,1176,128,130,0.03,14.385183
3551,2638.92,2196,256,200,0.03,14.849536
3552,1046.56,832,64,99,0.03,11.074573
3553,935.72,740,64,100,0.03,15.442198
3554,3223.24,2776,256,337,0.03,13.872036
3555,1532.56,1720,128,305,0.03,13.087418
3556,672.52,1652,128,527,0.03,18.208923
3557,1840.6,2292,256,448,0.03,16.049105
3558,1460.2,1488,128,240,0.03,14.977058
3559,2217.84,2284,256,364,0.03,12.492867
3560,2737.88,2276,256,238,0.03,21.00931
3561,3203.52,3032,256,434,0.03,17.95262
3562,1888.72,1648,128,208,0.03,16.49509
3563,1441.04,1312,128,188,0.03,15.297947
3564,3596.8,2772,256,256,0.03,16.417084
3565,2597.76,2668,256,409,0.03,15.630381
3566,1797.8,1440,128,160,0.03,12.729663
3567,3405.68,3020,256,384,0.03,12.93726
3568,1465.04,1308,128,181,0.03,15.309935
3569,1740.92,1616,128,229,0.03,15.849932
3570,1120.96,1232,128,218,0.03,9.214064
3571,301.88,672,64,223,0.03,15.008546
3572,1464.4,1176,128,128,0.03,21.403362
3573,3546.0,2860,256,264,0.03,13.759322
3574,1802.24,1416,128,149,0.03,14.156137
3575,623.08,492,64,71,0.03,9.913343
3576,1511.52,1408,128,209,0.03,17.573761
3577,493.04,1472,128,504,0.03,16.356653
3578,1388.12,1524,128,286,0.03,15.255621
3579,884.68,944,64,181,0.03,11.775501
3580,612.2,1268,128,364,0.03,12.406171
3581,1350.96,1296,128,200,0.03,20.301348
3582,2785.2,3052,256,543,0.03,15.598672
3583,251.44,616,64,212,0.03,11.351559
3584,867.24,672,64,93,0.03,14.425715
3585,1374.56,1488,128,273,0.03,14.487992
3586,2869.8,2996,256,534,0.03,13.109104
3587,897.64,696,64,99,0.03,14.050118
3588,3404.44,3032,256,389,0.03,16.164831
3589,1708.28,1356,128,140,0.03,16.363846
3590,585.4,2032,128,670,0.03,12.889993
3591,460.84,696,64,199,0.03,15.584037
3592,715.92,560,64,75,0.03,10.072384
